rollout/,ep_len_mean,ep_rew_mean,exploration_rate,time/,episodes,fps,time_elapsed,total_timesteps,train/,learning_rate,loss,n_updates
,23.9,-7.88,0.752,,4760,75,1465,110072,,0.0001,0.647,25017.0
,23.6,-8.27,0.752,,4764,75,1466,110108,,0.0001,0.699,25026.0
,23.2,-9.06,0.752,,4768,75,1467,110189,,0.0001,0.234,25047.0
,23.2,-9.06,0.752,,4772,75,1468,110227,,0.0001,0.203,25056.0
,23.1,-9.05,0.752,,4776,75,1469,110326,,0.0001,0.688,25081.0
,23.5,-9.87,0.752,,4780,75,1471,110426,,0.0001,0.306,25106.0
,24.1,-9.89,0.751,,4784,75,1472,110537,,0.0001,0.516,25134.0
,24.9,-10.7,0.751,,4788,75,1473,110710,,0.0001,0.561,25177.0
,24.9,-9.93,0.751,,4792,75,1475,110770,,0.0001,0.33,25192.0
,24.7,-9.93,0.751,,4796,75,1476,110852,,0.0001,0.486,25212.0
,24.8,-9.63,0.75,,4800,75,1477,110947,,0.0001,0.386,25236.0
,24.5,-10.4,0.75,,4804,75,1478,111011,,0.0001,1.72,25252.0
,24.3,-10.2,0.75,,4808,75,1479,111054,,0.0001,0.173,25263.0
,24.1,-10.0,0.75,,4812,75,1480,111110,,0.0001,0.176,25277.0
,25.1,-9.89,0.75,,4816,75,1482,111290,,0.0001,0.483,25322.0
,25.2,-9.72,0.749,,4820,75,1483,111396,,0.0001,0.477,25348.0
,25.0,-9.57,0.749,,4824,75,1485,111490,,0.0001,0.195,25372.0
,24.7,-9.75,0.749,,4828,75,1486,111560,,0.0001,0.407,25389.0
,24.2,-9.73,0.749,,4832,75,1487,111642,,0.0001,0.504,25410.0
,24.5,-10.2,0.749,,4836,75,1488,111774,,0.0001,0.994,25443.0
,24.4,-10.3,0.748,,4840,75,1489,111847,,0.0001,0.634,25461.0
,25.0,-10.6,0.748,,4844,75,1491,112004,,0.0001,0.29,25500.0
,24.6,-11.1,0.748,,4848,75,1492,112074,,0.0001,0.494,25518.0
,23.6,-10.8,0.748,,4852,75,1494,112197,,0.0001,0.291,25549.0
,24.4,-10.9,0.747,,4856,75,1495,112386,,0.0001,0.354,25596.0
,23.9,-11.9,0.747,,4860,75,1496,112462,,0.0001,2.39,25615.0
,24.8,-12.0,0.747,,4864,75,1498,112585,,0.0001,0.641,25646.0
,26.1,-12.2,0.746,,4868,75,1499,112794,,0.0001,0.483,25698.0
,26.6,-12.2,0.746,,4872,75,1501,112892,,0.0001,0.219,25722.0
,26.6,-12.2,0.746,,4876,75,1502,112981,,0.0001,0.675,25745.0
,26.9,-12.2,0.745,,4880,75,1503,113115,,0.0001,0.187,25778.0
,27.5,-12.2,0.745,,4884,75,1505,113289,,0.0001,0.331,25822.0
,27.6,-12.2,0.745,,4888,75,1506,113465,,0.0001,0.923,25866.0
,27.9,-13.0,0.744,,4892,75,1508,113559,,0.0001,0.618,25889.0
,28.4,-13.2,0.744,,4896,75,1509,113692,,0.0001,0.155,25922.0
,28.3,-12.2,0.744,,4900,75,1510,113776,,0.0001,0.919,25943.0
,29.3,-12.3,0.744,,4904,75,1512,113945,,0.0001,0.413,25986.0
,29.9,-12.5,0.743,,4908,75,1513,114044,,0.0001,0.638,26010.0
,30.1,-12.5,0.743,,4912,75,1514,114118,,0.0001,0.47,26029.0
,29.5,-12.9,0.743,,4916,75,1516,114241,,0.0001,0.202,26060.0
,29.4,-12.6,0.743,,4920,75,1517,114333,,0.0001,0.528,26083.0
,29.0,-11.9,0.743,,4924,75,1518,114392,,0.0001,0.54,26097.0
,29.3,-11.7,0.742,,4928,75,1519,114488,,0.0001,0.975,26121.0
,29.5,-11.7,0.742,,4932,75,1520,114588,,0.0001,0.559,26146.0
,28.9,-12.1,0.742,,4936,75,1522,114668,,0.0001,0.505,26166.0
,28.6,-11.9,0.742,,4940,75,1523,114705,,0.0001,0.348,26176.0
,27.7,-11.9,0.742,,4944,75,1524,114772,,0.0001,0.32,26192.0
,28.0,-11.6,0.742,,4948,75,1525,114878,,0.0001,0.567,26219.0
,27.5,-11.1,0.741,,4952,75,1526,114946,,0.0001,0.0553,26236.0
,26.2,-11.1,0.741,,4956,75,1528,115006,,0.0001,0.199,26251.0
,26.9,-10.1,0.741,,4960,75,1529,115149,,0.0001,0.421,26287.0
,27.4,-10.2,0.741,,4964,75,1530,115325,,0.0001,0.302,26331.0
,25.8,-10.0,0.74,,4968,75,1532,115377,,0.0001,0.892,26344.0
,25.6,-10.0,0.74,,4972,75,1533,115451,,0.0001,0.324,26362.0
,25.7,-9.42,0.74,,4976,75,1534,115549,,0.0001,0.651,26387.0
,26.0,-9.58,0.74,,4980,75,1536,115716,,0.0001,0.178,26428.0
,26.0,-8.96,0.739,,4984,75,1537,115887,,0.0001,0.0547,26471.0
,25.2,-8.93,0.739,,4988,75,1538,115987,,0.0001,0.0137,26496.0
,25.8,-8.75,0.739,,4992,75,1540,116140,,0.0001,0.377,26534.0
,25.0,-8.37,0.739,,4996,75,1541,116190,,0.0001,0.436,26547.0
,25.3,-9.35,0.738,,5000,75,1542,116302,,0.0001,0.96,26575.0
,24.4,-9.17,0.738,,5004,75,1543,116388,,0.0001,0.689,26596.0
,23.9,-9.15,0.738,,5008,75,1545,116433,,0.0001,0.64,26608.0
,24.2,-9.17,0.738,,5012,75,1546,116542,,0.0001,0.843,26635.0
,24.6,-8.18,0.737,,5016,75,1547,116699,,0.0001,0.997,26674.0
,24.3,-8.37,0.737,,5020,75,1548,116765,,0.0001,1.27,26691.0
,25.1,-9.33,0.737,,5024,75,1550,116902,,0.0001,1.59,26725.0
,24.8,-9.31,0.737,,5028,75,1551,116966,,0.0001,0.585,26741.0
,24.9,-9.31,0.737,,5032,75,1552,117075,,0.0001,0.831,26768.0
,24.5,-9.3,0.736,,5036,75,1553,117116,,0.0001,0.672,26778.0
,25.5,-9.5,0.736,,5040,75,1555,117256,,0.0001,0.655,26813.0
,26.0,-9.52,0.736,,5044,75,1556,117368,,0.0001,0.626,26841.0
,25.8,-9.52,0.736,,5048,75,1557,117457,,0.0001,0.341,26864.0
,26.6,-9.95,0.735,,5052,75,1559,117603,,0.0001,0.0345,26900.0
,27.9,-10.2,0.735,,5056,75,1560,117797,,0.0001,0.223,26949.0
,27.1,-11.1,0.735,,5060,75,1562,117857,,0.0001,0.514,26964.0
,26.8,-11.2,0.734,,5064,75,1563,118007,,0.0001,0.55,27001.0
,27.1,-10.2,0.734,,5068,75,1564,118091,,0.0001,0.53,27022.0
,27.7,-10.2,0.734,,5072,75,1566,118224,,0.0001,0.36,27055.0
,27.7,-10.8,0.734,,5076,75,1567,118322,,0.0001,0.343,27080.0
,27.3,-10.6,0.733,,5080,75,1568,118448,,0.0001,0.178,27111.0
,27.2,-11.3,0.733,,5084,75,1570,118603,,0.0001,0.304,27150.0
,26.9,-11.3,0.733,,5088,75,1571,118682,,0.0001,0.0349,27170.0
,26.6,-11.8,0.733,,5092,75,1572,118803,,0.0001,0.53,27200.0
,27.4,-11.6,0.732,,5096,75,1574,118930,,0.0001,0.382,27232.0
,27.8,-11.6,0.732,,5100,75,1575,119081,,0.0001,0.18,27270.0
,27.7,-10.5,0.732,,5104,75,1576,119162,,0.0001,0.331,27290.0
,28.5,-10.6,0.732,,5108,75,1578,119279,,0.0001,0.00492,27319.0
,29.0,-10.8,0.731,,5112,75,1579,119442,,0.0001,0.489,27360.0
,27.8,-11.7,0.731,,5116,75,1580,119477,,0.0001,0.454,27369.0
,27.4,-11.7,0.731,,5120,75,1581,119510,,0.0001,0.517,27377.0
,26.9,-11.6,0.731,,5124,75,1583,119588,,0.0001,0.251,27396.0
,27.4,-11.4,0.731,,5128,75,1584,119704,,0.0001,0.445,27425.0
,27.7,-11.5,0.73,,5132,75,1585,119842,,0.0001,0.346,27460.0
,27.9,-10.5,0.73,,5136,75,1586,119910,,0.0001,0.422,27477.0
,29.7,-10.7,0.729,,5140,75,1588,120224,,0.0001,0.519,27555.0
,29.8,-10.7,0.729,,5144,75,1590,120344,,0.0001,0.175,27585.0
,30.8,-10.1,0.729,,5148,75,1591,120535,,0.0001,0.807,27633.0
,30.7,-10.1,0.728,,5152,75,1593,120675,,0.0001,0.804,27668.0
,29.5,-9.75,0.728,,5156,75,1594,120750,,0.0001,0.604,27687.0
,31.5,-9.98,0.728,,5160,75,1596,121005,,0.0001,0.967,27751.0
,30.8,-9.8,0.728,,5164,75,1597,121090,,0.0001,0.462,27772.0
,31.1,-10.8,0.727,,5168,75,1598,121203,,0.0001,0.175,27800.0
,32.2,-10.7,0.727,,5172,75,1600,121440,,0.0001,0.174,27859.0
,32.7,-10.8,0.726,,5176,75,1601,121590,,0.0001,0.697,27897.0
,33.2,-11.0,0.726,,5180,75,1603,121764,,0.0001,0.0304,27940.0
,32.2,-11.0,0.726,,5184,75,1604,121828,,0.0001,0.476,27956.0
,32.8,-11.0,0.726,,5188,75,1606,121961,,0.0001,0.236,27990.0
,32.1,-10.8,0.725,,5192,75,1607,122011,,0.0001,0.456,28002.0
,32.5,-11.2,0.725,,5196,75,1608,122177,,0.0001,0.723,28044.0
,33.1,-9.78,0.725,,5200,76,1610,122388,,0.0001,0.554,28096.0
,33.4,-11.0,0.724,,5204,76,1611,122506,,0.0001,0.464,28126.0
,33.1,-11.0,0.724,,5208,76,1612,122586,,0.0001,0.157,28146.0
,31.9,-10.8,0.724,,5212,75,1613,122634,,0.0001,0.327,28158.0
,32.2,-10.8,0.724,,5216,75,1615,122700,,0.0001,0.751,28174.0
,33.1,-10.9,0.724,,5220,75,1616,122825,,0.0001,0.154,28206.0
,33.1,-11.1,0.723,,5224,75,1617,122895,,0.0001,0.668,28223.0
,34.3,-11.5,0.723,,5228,76,1619,123135,,0.0001,0.508,28283.0
,33.9,-11.4,0.723,,5232,76,1620,123230,,0.0001,0.291,28307.0
,34.5,-12.6,0.722,,5236,76,1621,123360,,0.0001,0.699,28339.0
,32.4,-12.2,0.722,,5240,76,1623,123464,,0.0001,0.731,28365.0
,31.7,-12.1,0.722,,5244,76,1624,123512,,0.0001,0.354,28377.0
,30.7,-13.0,0.722,,5248,76,1625,123607,,0.0001,0.656,28401.0
,31.0,-13.0,0.722,,5252,76,1627,123774,,0.0001,0.219,28443.0
,30.7,-13.0,0.721,,5256,76,1628,123816,,0.0001,0.621,28453.0
,28.9,-11.7,0.721,,5260,76,1629,123900,,0.0001,0.369,28474.0
,29.0,-11.3,0.721,,5264,76,1630,123989,,0.0001,0.678,28497.0
,28.3,-11.3,0.721,,5268,76,1631,124036,,0.0001,2.35,28508.0
,26.8,-11.6,0.721,,5272,76,1633,124118,,0.0001,1.46,28529.0
,26.1,-11.4,0.721,,5276,75,1634,124197,,0.0001,0.65,28549.0
,25.1,-11.2,0.72,,5280,75,1635,124274,,0.0001,0.337,28568.0
,26.1,-11.3,0.72,,5284,76,1636,124440,,0.0001,0.432,28609.0
,25.4,-11.4,0.72,,5288,76,1638,124504,,0.0001,0.0482,28625.0
,25.7,-11.2,0.72,,5292,75,1639,124579,,0.0001,0.184,28644.0
,24.3,-11.3,0.72,,5296,75,1640,124611,,0.0001,0.691,28652.0
,23.9,-12.9,0.719,,5300,76,1641,124780,,0.0001,1.04,28694.0
,23.5,-12.8,0.719,,5304,75,1643,124860,,0.0001,1.09,28714.0
,23.2,-12.7,0.719,,5308,75,1644,124905,,0.0001,0.19,28726.0
,24.1,-12.9,0.719,,5312,75,1645,125042,,0.0001,0.704,28760.0
,24.1,-12.9,0.718,,5316,75,1646,125114,,0.0001,0.169,28778.0
,23.4,-12.9,0.718,,5320,75,1647,125165,,0.0001,0.954,28791.0
,23.9,-11.9,0.718,,5324,75,1649,125290,,0.0001,0.0384,28822.0
,22.9,-11.5,0.718,,5328,75,1650,125427,,0.0001,0.492,28856.0
,23.2,-10.0,0.718,,5332,76,1651,125552,,0.0001,0.875,28887.0
,23.2,-9.85,0.717,,5336,76,1653,125680,,0.0001,0.598,28919.0
,23.6,-9.87,0.717,,5340,76,1654,125821,,0.0001,0.443,28955.0
,24.3,-9.91,0.717,,5344,76,1656,125938,,0.0001,0.115,28984.0
,24.0,-9.91,0.716,,5348,76,1657,126009,,0.0001,0.33,29002.0
,22.8,-9.86,0.716,,5352,76,1658,126050,,0.0001,0.186,29012.0
,23.6,-9.89,0.716,,5356,76,1659,126172,,0.0001,0.2,29042.0
,23.4,-10.9,0.716,,5360,76,1660,126238,,0.0001,0.0627,29059.0
,24.1,-11.5,0.716,,5364,76,1662,126397,,0.0001,0.385,29099.0
,25.0,-11.7,0.715,,5368,76,1663,126532,,0.0001,0.011,29132.0
,25.6,-11.8,0.715,,5372,76,1665,126676,,0.0001,0.407,29168.0
,26.3,-11.8,0.715,,5376,76,1666,126827,,0.0001,0.534,29206.0
,27.2,-11.4,0.714,,5380,76,1668,126992,,0.0001,0.684,29247.0
,26.8,-11.6,0.714,,5384,76,1669,127116,,0.0001,0.528,29278.0
,27.0,-11.4,0.714,,5388,76,1670,127204,,0.0001,0.755,29300.0
,27.8,-11.4,0.713,,5392,76,1672,127359,,0.0001,0.434,29339.0
,29.0,-11.6,0.713,,5396,76,1673,127512,,0.0001,0.97,29377.0
,28.3,-11.3,0.713,,5400,76,1674,127606,,0.0001,0.734,29401.0
,28.1,-11.3,0.713,,5404,76,1675,127667,,0.0001,0.754,29416.0
,28.1,-11.4,0.713,,5408,76,1677,127718,,0.0001,0.459,29429.0
,27.9,-11.3,0.712,,5412,76,1678,127828,,0.0001,0.67,29456.0
,27.8,-11.3,0.712,,5416,76,1679,127898,,0.0001,0.638,29474.0
,28.6,-11.3,0.712,,5420,76,1680,128021,,0.0001,0.463,29505.0
,27.8,-12.1,0.712,,5424,76,1681,128067,,0.0001,0.67,29516.0
,28.8,-12.5,0.711,,5428,76,1683,128303,,0.0001,0.206,29575.0
,28.4,-14.0,0.711,,5432,76,1685,128397,,0.0001,0.029,29599.0
,27.8,-14.0,0.711,,5436,76,1686,128460,,0.0001,0.45,29614.0
,28.1,-14.0,0.711,,5440,76,1687,128633,,0.0001,0.00892,29658.0
,27.6,-13.4,0.71,,5444,76,1688,128698,,0.0001,0.179,29674.0
,28.0,-12.4,0.71,,5448,76,1690,128806,,0.0001,0.954,29701.0
,28.8,-12.4,0.71,,5452,76,1691,128927,,0.0001,0.522,29731.0
,28.8,-11.8,0.71,,5456,76,1693,129053,,0.0001,0.154,29763.0
,29.6,-11.9,0.709,,5460,76,1694,129201,,0.0001,0.348,29800.0
,29.2,-11.9,0.709,,5464,76,1695,129320,,0.0001,0.55,29829.0
,29.1,-11.7,0.709,,5468,76,1697,129440,,0.0001,0.592,29859.0
,28.3,-11.5,0.709,,5472,76,1698,129504,,0.0001,0.102,29875.0
,27.1,-11.4,0.709,,5476,76,1699,129532,,0.0001,0.126,29882.0
,26.4,-11.8,0.708,,5480,76,1700,129634,,0.0001,0.8,29908.0
,25.6,-11.7,0.708,,5484,76,1701,129672,,0.0001,1.24,29917.0
,25.8,-11.7,0.708,,5488,76,1703,129785,,0.0001,0.338,29946.0
,27.5,-12.3,0.707,,5492,76,1705,130109,,0.0001,0.304,30027.0
,27.2,-12.2,0.707,,5496,76,1706,130237,,0.0001,0.488,30059.0
,27.1,-12.1,0.707,,5500,76,1707,130317,,0.0001,0.524,30079.0
,27.4,-11.4,0.707,,5504,76,1709,130409,,0.0001,0.35,30102.0
,27.9,-11.2,0.706,,5508,76,1710,130512,,0.0001,0.675,30127.0
,27.8,-11.2,0.706,,5512,76,1711,130604,,0.0001,0.358,30150.0
,29.4,-11.4,0.706,,5516,76,1713,130840,,0.0001,0.32,30209.0
,29.4,-11.1,0.705,,5520,76,1714,130963,,0.0001,0.315,30240.0
,29.7,-11.1,0.705,,5524,76,1716,131039,,0.0001,0.176,30259.0
,28.3,-10.7,0.705,,5528,76,1717,131135,,0.0001,0.308,30283.0
,28.5,-10.7,0.705,,5532,76,1718,131245,,0.0001,0.381,30311.0
,29.3,-10.7,0.704,,5536,76,1720,131391,,0.0001,0.164,30347.0
,28.5,-10.7,0.704,,5540,76,1721,131479,,0.0001,0.773,30369.0
,28.2,-11.3,0.704,,5544,76,1722,131514,,0.0001,0.352,30378.0
,28.8,-12.1,0.704,,5548,76,1723,131682,,0.0001,0.323,30420.0
,28.9,-12.3,0.703,,5552,76,1725,131822,,0.0001,0.5,30455.0
,28.8,-12.5,0.703,,5556,76,1726,131936,,0.0001,0.341,30483.0
,27.9,-12.5,0.703,,5560,76,1727,131993,,0.0001,0.235,30498.0
,28.3,-12.4,0.703,,5564,76,1729,132150,,0.0001,0.416,30537.0
,28.0,-12.4,0.702,,5568,76,1730,132241,,0.0001,1.37,30560.0
,28.8,-12.5,0.702,,5572,76,1732,132385,,0.0001,0.479,30596.0
,29.3,-12.6,0.702,,5576,76,1733,132463,,0.0001,0.928,30615.0
,28.7,-12.5,0.702,,5580,76,1734,132504,,0.0001,0.199,30625.0
,29.5,-12.6,0.702,,5584,76,1735,132626,,0.0001,0.295,30656.0
,29.0,-12.6,0.701,,5588,76,1737,132682,,0.0001,0.58,30670.0
,27.2,-12.1,0.701,,5592,76,1738,132830,,0.0001,0.509,30707.0
,27.0,-12.1,0.701,,5596,76,1740,132939,,0.0001,0.791,30734.0
,27.1,-12.2,0.701,,5600,76,1741,133024,,0.0001,0.226,30755.0
,26.7,-13.0,0.701,,5604,76,1742,133079,,0.0001,0.12,30769.0
,26.4,-13.0,0.7,,5608,76,1743,133152,,0.0001,0.413,30787.0
,26.6,-13.0,0.7,,5612,76,1745,133260,,0.0001,0.482,30814.0
,25.2,-12.9,0.7,,5616,76,1746,133364,,0.0001,0.386,30840.0
,25.7,-13.1,0.7,,5620,76,1748,133530,,0.0001,0.44,30882.0
,26.0,-12.9,0.699,,5624,76,1749,133642,,0.0001,0.792,30910.0
,26.2,-13.2,0.699,,5628,76,1750,133753,,0.0001,0.745,30938.0
,26.6,-13.2,0.699,,5632,76,1752,133900,,0.0001,0.681,30974.0
,25.7,-13.2,0.699,,5636,76,1753,133962,,0.0001,0.00569,30990.0
,26.6,-13.0,0.698,,5640,76,1754,134143,,0.0001,1.79,31035.0
,27.3,-13.2,0.698,,5644,76,1756,134245,,0.0001,0.356,31061.0
,26.1,-13.3,0.698,,5648,76,1757,134295,,0.0001,0.0707,31073.0
,26.0,-13.2,0.698,,5652,76,1758,134424,,0.0001,0.225,31105.0
,25.9,-13.7,0.697,,5656,76,1760,134521,,0.0001,0.29,31130.0
,27.2,-13.6,0.697,,5660,76,1761,134717,,0.0001,0.156,31179.0
,27.2,-13.8,0.697,,5664,76,1763,134870,,0.0001,0.856,31217.0
,28.8,-13.2,0.696,,5668,76,1764,135120,,0.0001,0.883,31279.0
,28.9,-13.1,0.696,,5672,76,1766,135275,,0.0001,1.9,31318.0
,29.5,-13.2,0.695,,5676,76,1767,135412,,0.0001,0.981,31352.0
,29.7,-13.2,0.695,,5680,76,1768,135470,,0.0001,1.32,31367.0
,29.7,-13.3,0.695,,5684,76,1770,135593,,0.0001,0.397,31398.0
,30.8,-11.9,0.695,,5688,76,1771,135760,,0.0001,0.335,31439.0
,30.7,-11.3,0.694,,5692,76,1773,135904,,0.0001,0.363,31475.0
,30.7,-10.5,0.694,,5696,76,1774,136005,,0.0001,0.223,31501.0
,30.9,-10.3,0.694,,5700,76,1775,136115,,0.0001,0.171,31528.0
,31.7,-10.5,0.693,,5704,76,1777,136245,,0.0001,0.415,31561.0
,32.5,-10.7,0.693,,5708,76,1778,136406,,0.0001,0.968,31601.0
,32.9,-10.7,0.693,,5712,76,1780,136545,,0.0001,0.142,31636.0
,33.1,-10.6,0.692,,5716,76,1781,136671,,0.0001,0.585,31667.0
,32.6,-10.0,0.692,,5720,76,1782,136793,,0.0001,0.413,31698.0
,32.4,-10.2,0.692,,5724,76,1784,136879,,0.0001,0.698,31719.0
,33.3,-9.72,0.692,,5728,76,1785,137079,,0.0001,0.129,31769.0
,32.8,-9.5,0.691,,5732,76,1787,137183,,0.0001,0.172,31795.0
,32.8,-9.49,0.691,,5736,76,1788,137243,,0.0001,0.0188,31810.0
,31.8,-9.96,0.691,,5740,76,1789,137320,,0.0001,0.301,31829.0
,32.8,-10.0,0.691,,5744,76,1791,137528,,0.0001,0.718,31881.0
,33.6,-10.2,0.69,,5748,76,1792,137658,,0.0001,0.766,31914.0
,33.2,-9.15,0.69,,5752,76,1793,137741,,0.0001,0.316,31935.0
,33.5,-9.17,0.69,,5756,76,1795,137875,,0.0001,0.624,31968.0
,32.3,-9.12,0.69,,5760,76,1796,137944,,0.0001,0.0194,31985.0
,32.2,-8.97,0.689,,5764,76,1797,138089,,0.0001,0.0404,32022.0
,30.9,-8.35,0.689,,5768,76,1799,138215,,0.0001,0.319,32053.0
,30.3,-8.34,0.689,,5772,76,1800,138304,,0.0001,0.135,32075.0
,30.5,-8.51,0.688,,5776,76,1801,138466,,0.0001,0.67,32116.0
,31.4,-8.55,0.688,,5780,76,1803,138613,,0.0001,0.748,32153.0
,31.2,-8.39,0.688,,5784,76,1804,138709,,0.0001,0.318,32177.0
,29.8,-9.74,0.688,,5788,76,1805,138744,,0.0001,0.00826,32185.0
,28.9,-10.1,0.688,,5792,76,1806,138798,,0.0001,0.346,32199.0
,30.0,-10.9,0.687,,5796,76,1808,139006,,0.0001,1.58,32251.0
,29.4,-11.1,0.687,,5800,76,1809,139054,,0.0001,0.572,32263.0
,28.9,-10.2,0.687,,5804,76,1810,139134,,0.0001,0.337,32283.0
,28.1,-9.84,0.687,,5808,76,1811,139213,,0.0001,0.154,32303.0
,28.8,-9.86,0.686,,5812,76,1813,139422,,0.0001,0.15,32355.0
,29.0,-10.0,0.686,,5816,76,1815,139570,,0.0001,0.139,32392.0
,28.8,-9.6,0.686,,5820,76,1816,139669,,0.0001,0.132,32417.0
,29.2,-8.96,0.685,,5824,76,1817,139795,,0.0001,0.354,32448.0
,27.9,-9.5,0.685,,5828,76,1818,139868,,0.0001,0.155,32466.0
,27.1,-9.68,0.685,,5832,76,1819,139895,,0.0001,0.074,32473.0
,28.0,-9.51,0.685,,5836,76,1821,140043,,0.0001,0.229,32510.0
,28.1,-9.37,0.685,,5840,76,1822,140130,,0.0001,0.339,32532.0
,26.9,-9.33,0.685,,5844,76,1823,140220,,0.0001,0.719,32554.0
,27.6,-9.0,0.684,,5848,76,1825,140417,,0.0001,1.27,32604.0
,29.6,-10.2,0.683,,5852,76,1827,140701,,0.0001,0.0054,32675.0
,28.7,-10.1,0.683,,5856,76,1828,140742,,0.0001,0.898,32685.0
,28.2,-10.0,0.683,,5860,76,1829,140765,,0.0001,0.34,32691.0
,28.2,-10.3,0.683,,5864,76,1830,140909,,0.0001,0.358,32727.0
,27.8,-11.5,0.683,,5868,76,1832,140996,,0.0001,0.332,32748.0
,27.7,-11.7,0.683,,5872,76,1833,141072,,0.0001,0.339,32767.0
,26.6,-11.3,0.682,,5876,76,1834,141121,,0.0001,0.483,32780.0
,26.8,-11.4,0.682,,5880,76,1835,141291,,0.0001,0.308,32822.0
,26.8,-11.4,0.682,,5884,76,1837,141387,,0.0001,0.236,32846.0
,27.7,-11.5,0.682,,5888,76,1838,141516,,0.0001,1.41,32878.0
,28.2,-11.9,0.681,,5892,76,1839,141617,,0.0001,0.337,32904.0
,26.8,-11.6,0.681,,5896,76,1840,141688,,0.0001,0.376,32921.0
,27.2,-11.4,0.681,,5900,76,1842,141771,,0.0001,0.648,32942.0
,27.7,-12.2,0.681,,5904,76,1843,141902,,0.0001,0.292,32975.0
,27.9,-12.5,0.68,,5908,76,1844,142003,,0.0001,0.804,33000.0
,26.9,-12.4,0.68,,5912,76,1846,142113,,0.0001,1.82,33028.0
,27.2,-12.2,0.68,,5916,77,1847,142289,,0.0001,0.358,33072.0
,27.6,-13.4,0.68,,5920,77,1849,142430,,0.0001,0.501,33107.0
,27.1,-14.1,0.679,,5924,77,1850,142507,,0.0001,0.184,33126.0
,26.9,-13.9,0.679,,5928,76,1851,142554,,0.0001,0.0165,33138.0
,27.1,-13.9,0.679,,5932,76,1852,142607,,0.0001,0.303,33151.0
,26.6,-14.1,0.679,,5936,76,1853,142707,,0.0001,0.197,33176.0
,27.0,-14.3,0.679,,5940,76,1855,142833,,0.0001,0.5,33208.0
,28.2,-14.2,0.678,,5944,77,1856,143036,,0.0001,0.183,33258.0
,27.1,-13.2,0.678,,5948,77,1858,143124,,0.0001,0.753,33280.0
,25.5,-13.0,0.678,,5952,77,1859,143250,,0.0001,0.275,33312.0
,25.6,-13.0,0.678,,5956,77,1860,143301,,0.0001,0.341,33325.0
,26.2,-13.0,0.677,,5960,77,1861,143390,,0.0001,0.499,33347.0
,25.7,-12.6,0.677,,5964,77,1863,143475,,0.0001,0.991,33368.0
,25.5,-11.6,0.677,,5968,77,1864,143546,,0.0001,0.145,33386.0
,25.7,-11.5,0.677,,5972,77,1865,143643,,0.0001,0.458,33410.0
,25.9,-11.5,0.677,,5976,76,1866,143714,,0.0001,0.451,33428.0
,25.2,-11.3,0.676,,5980,76,1867,143816,,0.0001,0.803,33453.0
,25.0,-11.6,0.676,,5984,76,1869,143885,,0.0001,0.509,33471.0
,24.9,-11.6,0.676,,5988,76,1870,144004,,0.0001,0.661,33500.0
,25.1,-11.4,0.676,,5992,76,1871,144129,,0.0001,0.945,33532.0
,25.4,-11.5,0.675,,5996,76,1873,144224,,0.0001,0.854,33555.0
,26.0,-11.5,0.675,,6000,77,1874,144367,,0.0001,1.1,33591.0
,25.8,-10.7,0.675,,6004,77,1875,144477,,0.0001,0.529,33619.0
,27.1,-10.7,0.674,,6008,77,1877,144718,,0.0001,0.649,33679.0
,27.4,-10.5,0.674,,6012,77,1878,144858,,0.0001,0.327,33714.0
,26.9,-10.7,0.674,,6016,77,1880,144978,,0.0001,1.3,33744.0
,26.3,-10.5,0.674,,6020,77,1881,145057,,0.0001,0.526,33764.0
,26.3,-10.5,0.673,,6024,77,1882,145134,,0.0001,0.51,33783.0
,27.2,-10.5,0.673,,6028,77,1884,145274,,0.0001,0.182,33818.0
,28.0,-10.5,0.673,,6032,77,1885,145403,,0.0001,1.39,33850.0
,28.2,-10.6,0.673,,6036,77,1886,145524,,0.0001,0.45,33880.0
,27.4,-10.2,0.672,,6040,77,1887,145572,,0.0001,0.87,33892.0
,25.9,-10.2,0.672,,6044,77,1889,145621,,0.0001,0.52,33905.0
,25.9,-11.3,0.672,,6048,77,1890,145716,,0.0001,0.488,33928.0
,25.3,-11.3,0.672,,6052,77,1891,145784,,0.0001,0.621,33945.0
,25.4,-11.3,0.672,,6056,77,1892,145837,,0.0001,0.534,33959.0
,25.2,-11.3,0.672,,6060,77,1893,145910,,0.0001,0.582,33977.0
,25.5,-11.3,0.671,,6064,77,1895,146021,,0.0001,0.997,34005.0
,25.9,-11.9,0.671,,6068,77,1896,146135,,0.0001,0.205,34033.0
,25.9,-11.9,0.671,,6072,77,1897,146232,,0.0001,0.306,34057.0
,26.3,-12.0,0.671,,6076,77,1899,146348,,0.0001,0.186,34086.0
,26.0,-12.0,0.671,,6080,77,1900,146413,,0.0001,0.17,34103.0
,26.6,-11.5,0.67,,6084,77,1901,146542,,0.0001,0.147,34135.0
,26.8,-11.5,0.67,,6088,77,1903,146686,,0.0001,0.75,34171.0
,27.2,-11.7,0.67,,6092,77,1904,146854,,0.0001,0.625,34213.0
,27.1,-11.9,0.669,,6096,77,1905,146936,,0.0001,0.686,34233.0
,27.2,-12.2,0.669,,6100,77,1907,147087,,0.0001,0.515,34271.0
,27.4,-12.8,0.669,,6104,77,1908,147221,,0.0001,0.34,34305.0
,26.6,-12.8,0.668,,6108,77,1910,147381,,0.0001,1.01,34345.0
,26.6,-12.8,0.668,,6112,77,1911,147520,,0.0001,0.307,34379.0
