rollout/,ep_len_mean,ep_rew_mean,exploration_rate,time/,episodes,fps,time_elapsed,total_timesteps,avg_fruit,avg_decayfruit,avg_enemyfruit,train/,learning_rate,loss,n_updates
,28.7,-25.3,0.427,,9180,83,2898,241365,,,,,0.0003,0.59,55341.0
,28.3,-25.3,0.426,,9184,83,2900,241485,,,,,0.0003,0.0321,55371.0
,29.0,-25.6,0.426,,9188,83,2901,241632,,,,,0.0003,1.54,55407.0
,28.7,-25.6,0.426,,9192,83,2903,241719,,,,,0.0003,1.23,55429.0
,27.4,-25.3,0.426,,9196,83,2904,241808,,,,,0.0003,1.13,55451.0
,28.1,-25.9,0.425,,9200,83,2905,241951,,,,,0.0003,0.473,55487.0
,27.6,-25.9,0.425,,9204,83,2906,242030,,,,,0.0003,1.07,55507.0
,26.2,-26.2,0.425,,9208,83,2908,242105,,,,,0.0003,0.856,55526.0
,26.9,-26.5,0.425,,9212,83,2909,242229,,,,,0.0003,0.46,55557.0
,25.8,-26.8,0.425,,9216,83,2910,242284,,,,,0.0003,0.534,55570.0
,25.8,-26.2,0.424,,9220,83,2911,242378,,,,,0.0003,0.708,55594.0
,24.9,-27.6,0.424,,9224,83,2913,242457,,,,,0.0003,2.39,55614.0
,25.7,-28.0,0.424,,9228,83,2914,242573,,,,,0.0003,0.495,55643.0
,26.8,-27.7,0.423,,9232,83,2916,242805,,,,,0.0003,0.385,55701.0
,26.8,-27.7,0.423,,9236,83,2917,242914,,,,,0.0003,0.714,55728.0
,27.0,-27.1,0.423,,9240,83,2918,243070,,,,,0.0003,0.57,55767.0
,26.0,-26.8,0.423,,9244,83,2920,243117,,,,,0.0003,0.515,55779.0
,27.1,-26.8,0.422,,9248,83,2921,243304,,,,,0.0003,0.956,55825.0
,26.2,-26.8,0.422,,9252,83,2922,243339,,,,,0.0003,0.736,55834.0
,25.8,-26.8,0.422,,9256,83,2923,243423,,,,,0.0003,1.18,55855.0
,26.0,-26.5,0.422,,9260,83,2925,243539,,,,,0.0003,0.669,55884.0
,26.8,-25.9,0.421,,9264,83,2926,243707,,,,,0.0003,0.941,55926.0
,26.5,-25.6,0.421,,9268,83,2928,243764,,,,,0.0003,1.67,55940.0
,27.2,-25.9,0.421,,9272,83,2929,243937,,,,,0.0003,1.44,55984.0
,28.1,-25.9,0.42,,9276,83,2931,244083,,,,,0.0003,1.33,56020.0
,28.3,-25.9,0.42,,9280,83,2932,244193,,,,,0.0003,0.777,56048.0
,27.8,-25.9,0.42,,9284,83,2933,244267,,,,,0.0003,0.5,56066.0
,27.9,-26.2,0.419,,9288,83,2935,244424,,,,,0.0003,1.31,56105.0
,28.6,-26.5,0.419,,9292,83,2936,244580,,,,,0.0003,0.757,56144.0
,29.0,-26.5,0.419,,9296,83,2938,244709,,,,,0.0003,1.44,56177.0
,28.0,-26.2,0.419,,9300,83,2939,244753,,,,,0.0003,1.65,56188.0
,28.3,-25.9,0.418,,9304,83,2940,244862,,,,,0.0003,0.862,56215.0
,29.3,-25.6,0.418,,9308,83,2942,245035,,,,,0.0003,1.58,56258.0
,29.1,-25.9,0.418,,9312,83,2943,245137,,,,,0.0003,0.926,56284.0
,30.0,-25.3,0.417,,9316,83,2945,245282,,,,,0.0003,0.482,56320.0
,30.9,-25.6,0.417,,9320,83,2947,245469,,,,,0.0003,2.62,56367.0
,31.8,-24.7,0.417,,9324,83,2948,245641,,,,,0.0003,1.02,56410.0
,32.0,-25.0,0.416,,9328,83,2950,245772,,,,,0.0003,0.956,56442.0
,31.2,-25.6,0.416,,9332,83,2951,245922,,,,,0.0003,0.733,56480.0
,30.8,-25.9,0.416,,9336,83,2953,245994,,,,,0.0003,1.94,56498.0
,31.1,-26.2,0.415,,9340,83,2954,246185,,,,,0.0003,1.0,56546.0
,31.1,-26.2,0.415,,9344,83,2955,246232,,,,,0.0003,0.28,56557.0
,30.4,-26.2,0.415,,9348,83,2957,246347,,,,,0.0003,0.273,56586.0
,31.7,-26.2,0.415,,9352,83,2958,246513,,,,,0.0003,1.17,56628.0
,32.1,-25.9,0.414,,9356,83,2960,246632,,,,,0.0003,1.48,56657.0
,31.7,-25.9,0.414,,9360,83,2961,246708,,,,,0.0003,0.944,56676.0
,31.3,-25.6,0.414,,9364,83,2962,246834,,,,,0.0003,1.15,56708.0
,31.3,-25.6,0.414,,9368,83,2963,246898,,,,,0.0003,0.899,56724.0
,30.3,-25.6,0.413,,9372,83,2965,246967,,,,,0.0003,0.379,56741.0
,31.5,-25.9,0.413,,9376,83,2966,247229,,,,,0.0003,2.09,56807.0
,31.9,-25.3,0.412,,9380,83,2968,247382,,,,,0.0003,0.939,56845.0
,33.4,-25.3,0.412,,9384,83,2970,247608,,,,,0.0003,2.1,56901.0
,33.2,-23.5,0.412,,9388,83,2971,247741,,,,,0.0003,0.94,56935.0
,32.9,-23.2,0.411,,9392,83,2972,247865,,,,,0.0003,1.61,56966.0
,32.4,-23.2,0.411,,9396,83,2974,247946,,,,,0.0003,1.65,56986.0
,32.6,-23.2,0.411,,9400,83,2975,248018,,,,,0.0003,0.478,57004.0
,33.1,-21.7,0.411,,9404,83,2976,248177,,,,,0.0003,0.264,57044.0
,32.5,-21.4,0.41,,9408,83,2978,248290,,,,,0.0003,0.956,57072.0
,32.1,-21.1,0.41,,9412,83,2979,248352,,,,,0.0003,2.41,57087.0
,31.4,-21.1,0.41,,9416,83,2980,248427,,,,,0.0003,0.495,57106.0
,30.3,-21.4,0.41,,9420,83,2981,248495,,,,,0.0003,0.646,57123.0
,29.3,-22.3,0.41,,9424,83,2982,248569,,,,,0.0003,1.42,57142.0
,29.7,-21.1,0.409,,9428,83,2984,248738,,,,,0.0003,1.39,57184.0
,28.9,-20.5,0.409,,9432,83,2985,248808,,,,,0.0003,1.49,57201.0
,29.2,-20.5,0.409,,9436,83,2986,248914,,,,,0.0003,0.482,57228.0
,28.2,-19.9,0.409,,9440,83,2988,249004,,,,,0.0003,0.42,57250.0
,29.1,-19.9,0.408,,9444,83,2989,249144,,,,,0.0003,0.782,57285.0
,28.4,-19.9,0.408,,9448,83,2990,249185,,,,,0.0003,1.92,57296.0
,28.1,-19.9,0.408,,9452,83,2991,249326,,,,,0.0003,0.477,57331.0
,27.7,-19.9,0.408,,9456,83,2993,249402,,,,,0.0003,0.601,57350.0
,28.3,-20.2,0.407,,9460,83,2994,249535,,,,,0.0003,0.506,57383.0
,27.5,-20.5,0.407,,9464,83,2995,249582,,,,,0.0003,0.0137,57395.0
,28.0,-20.8,0.407,,9468,83,2996,249697,,,,,0.0003,0.433,57424.0
,28.4,-21.1,0.407,,9472,83,2998,249812,,,,,0.0003,1.08,57452.0
,26.4,-20.8,0.407,,9476,83,2999,249865,,,,,0.0003,0.0108,57466.0
,26.1,-21.4,0.406,,9480,83,3000,249994,0.0,0.0,0.0,,0.0003,0.949,57498.0
,24.7,-21.0,0.406,,9484,83,3001,250078,,,,,0.0003,0.269,57519.0
,24.8,-20.7,0.406,,9488,83,3003,250216,,,,,0.0003,0.754,57553.0
,25.6,-20.8,0.405,,9492,83,3004,250426,,,,,0.0003,0.273,57606.0
,26.6,-21.1,0.405,,9496,83,3006,250607,,,,,0.0003,0.54,57651.0
,26.4,-18.7,0.405,,9500,83,3007,250663,,,,,0.0003,0.449,57665.0
,25.7,-20.2,0.404,,9504,83,3008,250751,,,,,0.0003,0.52,57687.0
,27.3,-20.5,0.404,,9508,83,3010,251023,,,,,0.0003,0.488,57755.0
,28.3,-20.2,0.403,,9512,83,3012,251185,,,,,0.0003,0.798,57796.0
,29.9,-20.2,0.403,,9516,83,3013,251420,,,,,0.0003,1.16,57854.0
,30.4,-20.2,0.403,,9520,83,3015,251534,,,,,0.0003,0.263,57883.0
,30.1,-20.5,0.402,,9524,83,3016,251584,,,,,0.0003,0.903,57895.0
,30.2,-21.7,0.402,,9528,83,3017,251755,,,,,0.0003,0.761,57938.0
,32.2,-21.7,0.401,,9532,83,3019,252032,,,,,0.0003,0.0485,58007.0
,33.0,-21.4,0.401,,9536,83,3021,252210,,,,,0.0003,0.771,58052.0
,33.1,-22.3,0.401,,9540,83,3022,252312,,,,,0.0003,0.988,58077.0
,33.0,-22.0,0.4,,9544,83,3023,252441,,,,,0.0003,1.91,58110.0
,33.7,-20.5,0.4,,9548,83,3025,252554,,,,,0.0003,1.22,58138.0
,32.9,-20.5,0.4,,9552,83,3026,252615,,,,,0.0003,1.34,58153.0
,33.1,-20.5,0.4,,9556,83,3027,252709,,,,,0.0003,0.473,58177.0
,32.3,-20.2,0.4,,9560,83,3028,252765,,,,,0.0003,0.51,58191.0
,32.5,-20.2,0.4,,9564,83,3029,252834,,,,,0.0003,0.575,58208.0
,31.7,-19.9,0.399,,9568,83,3030,252867,,,,,0.0003,0.733,58216.0
,32.0,-19.9,0.399,,9572,83,3032,253016,,,,,0.0003,0.346,58253.0
,32.9,-19.9,0.399,,9576,83,3033,253156,,,,,0.0003,0.35,58288.0
,33.0,-19.9,0.398,,9580,83,3035,253292,,,,,0.0003,0.799,58322.0
,34.6,-20.2,0.398,,9584,83,3036,253537,,,,,0.0003,0.238,58384.0
,35.0,-22.7,0.397,,9588,83,3038,253718,,,,,0.0003,0.695,58429.0
,33.5,-22.6,0.397,,9592,83,3039,253779,,,,,0.0003,0.512,58444.0
,32.4,-22.3,0.397,,9596,83,3040,253845,,,,,0.0003,0.771,58461.0
,33.0,-24.7,0.397,,9600,83,3041,253965,,,,,0.0003,0.707,58491.0
,33.8,-24.4,0.396,,9604,83,3043,254134,,,,,0.0003,1.18,58533.0
,32.2,-24.7,0.396,,9608,83,3044,254239,,,,,0.0003,0.232,58559.0
,31.7,-24.7,0.396,,9612,83,3046,254353,,,,,0.0003,0.822,58588.0
,30.9,-24.7,0.396,,9616,83,3047,254508,,,,,0.0003,0.248,58626.0
,30.5,-24.7,0.395,,9620,83,3048,254582,,,,,0.0003,0.283,58645.0
,30.5,-24.4,0.395,,9624,83,3049,254638,,,,,0.0003,0.619,58659.0
,29.9,-23.8,0.395,,9628,83,3051,254750,,,,,0.0003,0.26,58687.0
,27.9,-23.8,0.395,,9632,83,3052,254827,,,,,0.0003,1.9,58706.0
,27.2,-24.1,0.395,,9636,83,3053,254928,,,,,0.0003,1.21,58731.0
,27.6,-24.4,0.394,,9640,83,3054,255073,,,,,0.0003,1.96,58768.0
,27.2,-24.7,0.394,,9644,83,3056,255160,,,,,0.0003,0.968,58789.0
,27.0,-26.2,0.394,,9648,83,3057,255257,,,,,0.0003,0.72,58814.0
,26.7,-26.8,0.394,,9652,83,3058,255283,,,,,0.0003,0.273,58820.0
,26.4,-26.8,0.394,,9656,83,3059,255349,,,,,0.0003,0.744,58837.0
,27.4,-26.2,0.393,,9660,83,3060,255501,,,,,0.0003,1.0,58875.0
,27.6,-25.0,0.393,,9664,83,3062,255595,,,,,0.0003,0.793,58898.0
,29.3,-25.0,0.392,,9668,83,3063,255800,,,,,0.0003,0.0299,58949.0
,29.1,-24.7,0.392,,9672,83,3065,255926,,,,,0.0003,1.46,58981.0
,28.3,-24.7,0.392,,9676,83,3066,255989,,,,,0.0003,1.18,58997.0
,28.0,-25.0,0.392,,9680,83,3067,256094,,,,,0.0003,0.744,59023.0
,26.5,-25.0,0.392,,9684,83,3068,256187,,,,,0.0003,0.681,59046.0
,26.0,-24.7,0.391,,9688,83,3070,256318,,,,,0.0003,0.502,59079.0
,26.5,-24.7,0.391,,9692,83,3071,256425,,,,,0.0003,0.779,59106.0
,26.8,-24.7,0.391,,9696,83,3072,256521,,,,,0.0003,0.768,59130.0
,27.2,-25.0,0.39,,9700,83,3073,256681,,,,,0.0003,0.0698,59170.0
,27.8,-25.3,0.39,,9704,83,3075,256918,,,,,0.0003,0.749,59229.0
,28.4,-25.0,0.389,,9708,83,3077,257081,,,,,0.0003,1.71,59270.0
,27.7,-25.3,0.389,,9712,83,3078,257123,,,,,0.0003,0.23,59280.0
,26.6,-25.3,0.389,,9716,83,3079,257173,,,,,0.0003,0.555,59293.0
,27.6,-25.6,0.389,,9720,83,3080,257339,,,,,0.0003,0.415,59334.0
,28.7,-24.7,0.388,,9724,83,3082,257512,,,,,0.0003,1.18,59377.0
,29.2,-25.0,0.388,,9728,83,3083,257672,,,,,0.0003,0.274,59417.0
,29.0,-25.0,0.388,,9732,83,3084,257723,,,,,0.0003,0.783,59430.0
,29.5,-24.7,0.388,,9736,83,3086,257881,,,,,0.0003,1.0,59470.0
,29.9,-24.4,0.387,,9740,83,3088,258061,,,,,0.0003,1.73,59515.0
,30.4,-24.4,0.387,,9744,83,3089,258205,,,,,0.0003,0.495,59551.0
,31.1,-24.7,0.386,,9748,83,3090,258371,,,,,0.0003,0.652,59592.0
,32.3,-24.1,0.386,,9752,83,3092,258512,,,,,0.0003,0.596,59627.0
,33.4,-24.4,0.386,,9756,83,3093,258685,,,,,0.0003,0.717,59671.0
,33.3,-25.3,0.385,,9760,83,3095,258830,,,,,0.0003,0.697,59707.0
,33.2,-26.5,0.385,,9764,83,3096,258914,,,,,0.0003,0.997,59728.0
,32.9,-26.5,0.385,,9768,83,3098,259088,,,,,0.0003,0.466,59771.0
,32.9,-26.5,0.384,,9772,83,3099,259217,,,,,0.0003,0.257,59804.0
,33.5,-26.2,0.384,,9776,83,3100,259336,,,,,0.0003,0.169,59833.0
,34.3,-25.9,0.384,,9780,83,3102,259528,,,,,0.0003,1.16,59881.0
,34.1,-25.9,0.383,,9784,83,3103,259602,,,,,0.0003,0.265,59900.0
,33.6,-25.6,0.383,,9788,83,3104,259674,,,,,0.0003,0.528,59918.0
,34.1,-25.9,0.383,,9792,83,3106,259838,,,,,0.0003,0.503,59959.0
,34.0,-25.9,0.383,,9796,83,3107,259921,0.0,0.0,1.0,,0.0003,0.707,59980.0
,34.6,-25.9,0.382,,9800,83,3109,260142,,,,,0.0003,0.521,60035.0
,33.3,-25.9,0.382,,9804,83,3110,260249,,,,,0.0003,1.17,60062.0
,33.0,-26.2,0.382,,9808,83,3112,260377,,,,,0.0003,1.57,60094.0
,34.0,-26.5,0.381,,9812,83,3113,260524,,,,,0.0003,0.373,60130.0
,35.4,-26.0,0.381,,9816,83,3115,260710,,,,,0.0003,1.67,60177.0
,34.8,-25.6,0.381,,9820,83,3116,260822,,,,,0.0003,0.732,60205.0
,34.5,-26.8,0.38,,9824,83,3117,260961,,,,,0.0003,0.603,60240.0
,34.0,-26.5,0.38,,9828,83,3119,261074,,,,,0.0003,0.691,60268.0
,34.2,-26.5,0.38,,9832,83,3120,261147,,,,,0.0003,0.468,60286.0
,34.5,-26.8,0.379,,9836,83,3122,261336,,,,,0.0003,0.237,60333.0
,35.0,-27.4,0.379,,9840,83,3123,261557,,,,,0.0003,0.264,60389.0
,34.5,-27.4,0.379,,9844,83,3125,261653,,,,,0.0003,0.99,60413.0
,33.3,-27.1,0.378,,9848,83,3126,261699,,,,,0.0003,0.0134,60424.0
,32.8,-27.1,0.378,,9852,83,3127,261796,,,,,0.0003,0.493,60448.0
,32.6,-26.8,0.378,,9856,83,3128,261949,,,,,0.0003,1.26,60487.0
,33.6,-26.5,0.377,,9860,83,3130,262194,,,,,0.0003,0.205,60548.0
,34.8,-26.5,0.377,,9864,83,3132,262394,,,,,0.0003,0.733,60598.0
,34.9,-25.9,0.376,,9868,83,3133,262577,,,,,0.0003,0.46,60644.0
,35.0,-25.9,0.376,,9872,83,3134,262713,,,,,0.0003,1.41,60678.0
,34.7,-26.2,0.376,,9876,83,3136,262805,,,,,0.0003,0.991,60701.0
,33.6,-26.2,0.376,,9880,83,3137,262885,,,,,0.0003,0.488,60721.0
,33.9,-26.2,0.375,,9884,83,3138,262988,,,,,0.0003,1.37,60746.0
,34.9,-26.2,0.375,,9888,83,3140,263168,,,,,0.0003,0.76,60791.0
,34.1,-25.9,0.375,,9892,83,3141,263249,,,,,0.0003,0.501,60812.0
,35.2,-26.3,0.374,,9896,83,3142,263437,,,,,0.0003,3.49,60859.0
,34.4,-25.9,0.374,,9900,83,3144,263582,,,,,0.0003,0.256,60895.0
,34.3,-25.9,0.374,,9904,83,3145,263675,,,,,0.0003,1.18,60918.0
,33.9,-24.1,0.374,,9908,83,3146,263770,,,,,0.0003,0.917,60942.0
,34.6,-23.2,0.373,,9912,83,3148,263988,,,,,0.0003,0.57,60996.0
,34.0,-23.8,0.373,,9916,83,3149,264106,,,,,0.0003,0.0274,61026.0
,35.4,-23.6,0.372,,9920,83,3151,264358,,,,,0.0003,0.73,61089.0
,35.4,-23.0,0.372,,9924,83,3152,264496,,,,,0.0003,0.46,61123.0
,34.6,-23.2,0.372,,9928,83,3153,264532,,,,,0.0003,0.502,61132.0
,35.6,-23.6,0.371,,9932,83,3155,264707,,,,,0.0003,0.71,61176.0
,34.4,-23.2,0.371,,9936,83,3156,264776,,,,,0.0003,0.883,61193.0
,33.1,-22.9,0.371,,9940,83,3157,264864,,,,,0.0003,2.09,61215.0
,33.3,-22.9,0.371,,9944,83,3158,264982,,,,,0.0003,1.13,61245.0
,35.6,-23.0,0.37,,9948,83,3160,265256,,,,,0.0003,1.98,61313.0
,35.9,-23.0,0.37,,9952,83,3162,265387,,,,,0.0003,1.51,61346.0
,35.4,-23.0,0.369,,9956,83,3163,265489,,,,,0.0003,0.742,61372.0
,34.9,-20.8,0.369,,9960,83,3164,265680,,,,,0.0003,0.508,61419.0
,34.2,-20.8,0.369,,9964,83,3166,265810,,,,,0.0003,1.1,61452.0
,33.5,-21.4,0.368,,9968,83,3167,265928,,,,,0.0003,0.974,61481.0
,33.5,-21.4,0.368,,9972,83,3168,266063,,,,,0.0003,0.406,61515.0
,34.2,-21.4,0.368,,9976,83,3170,266227,,,,,0.0003,0.257,61556.0
,35.5,-20.6,0.367,,9980,83,3171,266439,,,,,0.0003,0.936,61609.0
,36.0,-20.6,0.367,,9984,84,3173,266590,,,,,0.0003,0.904,61647.0
,35.6,-20.6,0.367,,9988,84,3174,266726,,,,,0.0003,0.419,61681.0
,36.7,-20.6,0.366,,9992,84,3176,266916,,,,,0.0003,1.65,61728.0
,35.5,-20.3,0.366,,9996,84,3177,266992,,,,,0.0003,0.365,61747.0
,34.8,-20.2,0.366,,10000,84,3178,267058,,,,,0.0003,0.257,61764.0
,35.7,-20.6,0.365,,10004,84,3180,267249,,,,,0.0003,0.766,61812.0
,36.1,-22.4,0.365,,10008,84,3181,267384,,,,,0.0003,0.26,61845.0
,35.3,-23.0,0.365,,10012,84,3182,267515,,,,,0.0003,0.787,61878.0
,35.7,-23.0,0.364,,10016,84,3184,267679,,,,,0.0003,0.955,61919.0
,34.8,-23.2,0.364,,10020,84,3185,267836,,,,,0.0003,0.251,61958.0
,34.3,-22.0,0.364,,10024,84,3186,267927,,,,,0.0003,0.761,61981.0
,35.0,-20.6,0.363,,10028,84,3188,268033,,,,,0.0003,0.801,62008.0
,34.5,-20.2,0.363,,10032,84,3189,268159,,,,,0.0003,0.348,62039.0
,34.4,-20.2,0.363,,10036,84,3190,268212,,,,,0.0003,0.667,62052.0
,34.0,-19.9,0.363,,10040,84,3191,268263,,,,,0.0003,0.509,62065.0
,34.3,-19.9,0.363,,10044,84,3193,268410,,,,,0.0003,0.575,62102.0
,33.6,-19.9,0.362,,10048,84,3194,268612,,,,,0.0003,0.506,62152.0
,33.7,-19.9,0.362,,10052,84,3196,268758,,,,,0.0003,0.247,62189.0
,35.2,-20.3,0.361,,10056,84,3197,269012,,,,,0.0003,0.707,62252.0
,34.7,-22.3,0.361,,10060,84,3199,269146,,,,,0.0003,0.256,62286.0
,35.4,-22.4,0.36,,10064,84,3200,269351,,,,,0.0003,0.301,62337.0
,36.5,-21.5,0.36,,10068,84,3202,269580,,,,,0.0003,0.537,62394.0
,36.5,-21.5,0.359,,10072,84,3203,269718,,,,,0.0003,0.999,62429.0
,36.5,-21.5,0.359,,10076,84,3205,269875,0.0,0.0,0.0,,0.0003,0.676,62468.0
,36.0,-22.4,0.359,,10080,84,3206,270041,,,,,0.0003,0.994,62510.0
,35.6,-22.4,0.358,,10084,84,3208,270154,,,,,0.0003,0.963,62538.0
,35.2,-21.2,0.358,,10088,84,3209,270245,,,,,0.0003,0.543,62561.0
,34.2,-21.1,0.358,,10092,84,3210,270333,,,,,0.0003,0.705,62583.0
,34.0,-21.1,0.358,,10096,84,3211,270396,,,,,0.0003,0.234,62598.0
,35.8,-19.4,0.357,,10100,84,3213,270636,,,,,0.0003,0.953,62658.0
,35.8,-17.9,0.357,,10104,84,3214,270833,,,,,0.0003,0.727,62708.0
,35.9,-17.6,0.356,,10108,84,3216,270970,,,,,0.0003,1.2,62742.0
,35.8,-17.0,0.356,,10112,84,3217,271096,,,,,0.0003,1.51,62773.0
,35.4,-17.3,0.356,,10116,84,3218,271222,,,,,0.0003,0.514,62805.0
,34.9,-17.2,0.356,,10120,84,3220,271323,,,,,0.0003,0.593,62830.0
,35.1,-19.4,0.355,,10124,84,3221,271439,,,,,0.0003,1.88,62859.0
,34.9,-20.8,0.355,,10128,84,3222,271527,,,,,0.0003,0.736,62881.0
,35.3,-19.4,0.355,,10132,84,3224,271693,,,,,0.0003,0.261,62923.0
,35.6,-19.4,0.355,,10136,84,3225,271772,,,,,0.0003,0.497,62942.0
,37.0,-19.1,0.354,,10140,84,3226,271964,,,,,0.0003,0.974,62990.0
,36.8,-18.8,0.354,,10144,84,3228,272090,,,,,0.0003,0.0339,63022.0
,35.2,-18.8,0.354,,10148,84,3229,272131,,,,,0.0003,0.269,63032.0
,34.6,-18.7,0.353,,10152,84,3230,272214,,,,,0.0003,0.462,63053.0
,33.2,-18.4,0.353,,10156,84,3231,272334,,,,,0.0003,1.11,63083.0
,33.5,-18.1,0.353,,10160,84,3233,272501,,,,,0.0003,0.724,63125.0
,33.0,-18.1,0.352,,10164,84,3234,272654,,,,,0.0003,0.792,63163.0
,32.6,-19.3,0.352,,10168,84,3236,272845,,,,,0.0003,0.957,63211.0
,32.8,-19.3,0.352,,10172,84,3237,273001,,,,,0.0003,0.27,63250.0
,32.3,-19.3,0.351,,10176,84,3238,273108,,,,,0.0003,1.04,63276.0
,31.4,-19.9,0.351,,10180,84,3240,273181,,,,,0.0003,0.859,63295.0
,31.1,-19.9,0.351,,10184,84,3241,273260,,,,,0.0003,1.41,63314.0
,31.4,-21.1,0.351,,10188,84,3242,273385,,,,,0.0003,0.256,63346.0
,31.1,-21.1,0.351,,10192,84,3243,273442,,,,,0.0003,0.502,63360.0
,31.3,-21.1,0.35,,10196,84,3244,273525,,,,,0.0003,0.243,63381.0
,29.7,-21.4,0.35,,10200,84,3246,273602,,,,,0.0003,0.266,63400.0
,28.6,-22.6,0.35,,10204,84,3247,273690,,,,,0.0003,0.263,63422.0
,28.8,-22.9,0.35,,10208,84,3248,273852,,,,,0.0003,0.952,63462.0
,29.7,-23.5,0.349,,10212,84,3250,274064,,,,,0.0003,0.623,63515.0
,30.1,-23.2,0.349,,10216,84,3251,274233,,,,,0.0003,0.478,63558.0
,30.1,-23.2,0.348,,10220,84,3253,274337,,,,,0.0003,1.35,63584.0
,29.8,-22.9,0.348,,10224,84,3254,274418,,,,,0.0003,1.6,63604.0
,30.6,-22.9,0.348,,10228,84,3255,274584,,,,,0.0003,0.988,63645.0
,31.7,-24.7,0.347,,10232,84,3257,274861,,,,,0.0003,0.724,63715.0
,32.1,-24.7,0.347,,10236,84,3258,274986,,,,,0.0003,0.957,63746.0
,31.1,-25.0,0.347,,10240,84,3260,275071,,,,,0.0003,0.474,63767.0
,31.0,-25.0,0.346,,10244,84,3261,275186,,,,,0.0003,0.763,63796.0
,32.0,-24.4,0.346,,10248,84,3262,275327,,,,,0.0003,0.503,63831.0
,32.6,-24.4,0.346,,10252,84,3264,275478,,,,,0.0003,0.422,63869.0
,32.3,-24.4,0.346,,10256,84,3265,275566,,,,,0.0003,0.604,63891.0
,33.2,-24.7,0.345,,10260,84,3267,275820,,,,,0.0003,0.293,63954.0
,33.3,-24.7,0.345,,10264,84,3268,275987,,,,,0.0003,2.28,63996.0
,33.2,-24.7,0.344,,10268,84,3270,276163,,,,,0.0003,0.699,64040.0
,32.9,-24.4,0.344,,10272,84,3271,276290,,,,,0.0003,0.496,64072.0
,33.9,-23.8,0.343,,10276,84,3272,276499,,,,,0.0003,0.734,64124.0
,34.6,-23.2,0.343,,10280,84,3274,276643,,,,,0.0003,0.393,64160.0
,35.0,-23.2,0.343,,10284,84,3275,276757,,,,,0.0003,0.722,64189.0
,34.9,-23.5,0.342,,10288,84,3276,276870,,,,,0.0003,1.14,64217.0
,35.6,-23.6,0.342,,10292,84,3278,277004,,,,,0.0003,0.494,64250.0
,37.4,-24.5,0.341,,10296,84,3279,277265,,,,,0.0003,1.2,64316.0
,38.9,-26.0,0.341,,10300,84,3281,277487,,,,,0.0003,0.0292,64371.0
,39.1,-26.3,0.341,,10304,84,3282,277602,,,,,0.0003,0.475,64400.0
,38.4,-26.0,0.34,,10308,84,3284,277694,,,,,0.0003,0.505,64423.0
,38.4,-26.3,0.34,,10312,84,3285,277904,,,,,0.0003,0.943,64475.0
,37.6,-26.6,0.34,,10316,84,3286,277998,,,,,0.0003,0.561,64499.0
,38.3,-24.5,0.339,,10320,84,3288,278165,,,,,0.0003,1.71,64541.0
,40.0,-23.9,0.339,,10324,84,3290,278421,,,,,0.0003,0.0148,64605.0
,39.7,-23.0,0.338,,10328,84,3291,278557,,,,,0.0003,0.988,64639.0
,38.3,-22.7,0.338,,10332,84,3292,278694,,,,,0.0003,0.939,64673.0
,38.5,-22.7,0.338,,10336,84,3294,278837,,,,,0.0003,0.928,64709.0
,38.7,-23.0,0.338,,10340,84,3295,278937,,,,,0.0003,1.9,64734.0
,38.5,-21.8,0.337,,10344,84,3296,279031,,,,,0.0003,1.12,64757.0
,39.0,-22.4,0.337,,10348,84,3298,279231,,,,,0.0003,1.05,64807.0
,39.5,-23.0,0.336,,10352,84,3299,279430,,,,,0.0003,0.485,64857.0
,39.7,-23.0,0.336,,10356,84,3300,279532,,,,,0.0003,0.7,64882.0
,38.8,-23.0,0.336,,10360,84,3302,279704,,,,,0.0003,0.616,64925.0
,38.6,-23.0,0.335,,10364,84,3303,279852,0.0,0.0,0.0,,0.0003,0.277,64962.0
,38.7,-23.0,0.335,,10368,84,3305,280032,,,,,0.0003,0.256,65007.0
,38.8,-23.3,0.335,,10372,84,3306,280172,,,,,0.0003,1.19,65042.0
,37.8,-23.9,0.334,,10376,84,3307,280280,,,,,0.0003,0.347,65069.0
,38.8,-23.9,0.334,,10380,84,3309,280522,,,,,0.0003,0.745,65130.0
,40.3,-20.6,0.333,,10384,84,3311,280791,,,,,0.0003,0.95,65197.0
,40.2,-20.3,0.333,,10388,84,3312,280892,,,,,0.0003,0.746,65222.0
,40.8,-20.6,0.332,,10392,84,3314,281082,,,,,0.0003,0.952,65270.0
,39.2,-19.7,0.332,,10396,84,3315,281190,,,,,0.0003,0.205,65297.0
,38.8,-20.0,0.332,,10400,84,3316,281366,,,,,0.0003,0.499,65341.0
,39.0,-19.7,0.331,,10404,84,3318,281499,,,,,0.0003,1.62,65374.0
,38.6,-19.7,0.331,,10408,84,3319,281553,,,,,0.0003,1.13,65388.0
,38.3,-19.7,0.331,,10412,84,3320,281730,,,,,0.0003,0.753,65432.0
,38.1,-19.4,0.331,,10416,84,3321,281805,,,,,0.0003,0.871,65451.0
,36.9,-21.5,0.331,,10420,84,3323,281856,,,,,0.0003,1.05,65463.0
,35.5,-21.8,0.33,,10424,84,3324,281975,,,,,0.0003,1.33,65493.0
,36.0,-22.7,0.33,,10428,84,3325,282157,,,,,0.0003,1.39,65539.0
,35.6,-22.7,0.33,,10432,84,3327,282259,,,,,0.0003,1.24,65564.0
